"TemplateId","TemplateFamily","TemplateName","TemplateVersion","SettingDefinitionId","InstanceTemplateId","Depth","ParentSettingId"
"e8c053d6-9f95-42b1-a7f1-ebfd71c67a4b_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_useadvancedprotectionagainstransomware","51363654-77fb-4d7d-98ab-06ef8ec6b0f9","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"e8c053d6-9f95-42b1-a7f1-ebfd71c67a4b_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules",,"device_vendor_msft_policy_config_defender_controlledfolderaccessallowedapplications","e10f2cf5-121a-4890-af23-d4e91e0fab5f","0",
"e8c053d6-9f95-42b1-a7f1-ebfd71c67a4b_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules",,"device_vendor_msft_policy_config_defender_controlledfolderaccessprotectedfolders","8f2096a7-d4f0-430c-9287-b08db7139163","0",
"e8c053d6-9f95-42b1-a7f1-ebfd71c67a4b_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules",,"device_vendor_msft_policy_config_defender_enablecontrolledfolderaccess","78c83b32-56c0-445a-932a-872d69af6e49","0",
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductiononlyexclusions","9b3bc064-2726-4abf-8c70-b9cb440c2422","0",
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules","d770fcd1-62cd-4217-9b20-9ee2a12062ff","0",
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockadobereaderfromcreatingchildprocesses","0557f1a5-31f9-45d9-a24f-0515ff14083c","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockallofficeapplicationsfromcreatingchildprocesses","00edea6c-fdbd-4d35-9d1e-075ffe153572","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem","b41e5cff-f993-45c3-82e4-a3fd46a5eabb","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion","67e9c5f3-372a-4e28-a364-deb996fb5102","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockexecutionofpotentiallyobfuscatedscripts","a737c237-1add-4cb5-a347-d824a92fe4c7","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent","ee259fe1-1151-4b51-94cb-cd51a0964f20","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockofficeapplicationsfromcreatingexecutablecontent","963f2591-2ca7-40fe-9084-8607e536a68f","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockofficeapplicationsfrominjectingcodeintootherprocesses","0c2fd8a2-6ff5-47b7-ae61-f24c617dafa1","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockofficecommunicationappfromcreatingchildprocesses","b24fe6d7-076d-4f04-8432-625491b5f4df","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockprocesscreationsfrompsexecandwmicommands","ed44230f-da5e-4a6c-a2a9-5e1a81ba99c2","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockuntrustedunsignedprocessesthatrunfromusb","3f9ecb60-ecf9-4b38-9afc-27f822e321d7","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_blockwin32apicallsfromofficemacros","5cf2da99-5fa5-45ff-9b9d-f834607c0602","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_attacksurfacereductionrules_useadvancedprotectionagainstransomware","999c8d1b-9f4e-49b7-824d-001c5c7d0182","1","device_vendor_msft_policy_config_defender_attacksurfacereductionrules"
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_controlledfolderaccessallowedapplications","7b7d300f-40cd-4708-a602-479e41b69647","0",
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_controlledfolderaccessprotectedfolders","081cae44-3f9b-46b1-8eea-f9eb2e1e3031","0",
"5dd36540-eb22-4e7e-b19c-2a07772ba627_1","endpointSecurityAttackSurfaceReduction","Attack Surface Reduction Rules (ConfigMgr)",,"device_vendor_msft_policy_config_defender_enablecontrolledfolderaccess","88286be0-5a51-4238-bcf9-e8db1c3f0023","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_defaultenforcement","37ce17c1-c509-4e46-a5cf-013b8c9605dc","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}","a5c5409c-886a-4909-81c7-28156aee9419","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata","46c91d1a-89d2-4f6a-93f8-7a1dc4184024","1","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry","fdcd43f2-087d-4241-b4cd-eeee86ac78b5","2","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry_accesmask","dcff1b03-5764-426b-be2d-605ae7b45183","3","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry_computersid","0af2ffc5-eae2-4181-ad02-b8b9fca11d37","3","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry_id","361cc74c-f090-4ae6-b580-e020521c1691","3","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry_options","b38e201e-f272-430e-b7c3-f37091f89011","3","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry_sid","d429160f-0d1e-4dc7-b03b-0357d906be2b","3","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry_type","ab1d4cdc-a8a7-4d6f-a9da-0c7a0c85a06a","3","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_entry"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_excludedidlist","1a52ef18-51d0-42e8-a0b8-6f0312543568","2","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_excludedidlist_groupid","9dfadb4a-48cb-4e08-bd2f-76ded087e512","3","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_excludedidlist"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_id","b04491a9-2739-4c45-9618-df74c73432d2","2","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_includedidlist","9be2a49d-1325-441c-b1bd-3a4f00548aa1","2","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_includedidlist_groupid","2a7e1c2d-9550-4ecd-afce-ee188babc92d","3","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_includedidlist"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata_name","4d711e66-2acd-45d2-934b-d0705f1f5770","2","device_vendor_msft_defender_configuration_devicecontrol_policyrules_{ruleid}_ruledata"
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_devicecontrolenabled","358ec504-d488-46b9-bbb0-f020763d468a","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_defender_configuration_secureddevicesconfiguration","c971d854-1450-4e0b-b25f-bba2542f92e0","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_admx_deviceinstallation_deviceinstall_removable_deny","e3eb4037-0645-4f39-8c25-50e075b79065","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_admx_removablestorage_wpddevices_denyread_access_2","8d409410-4bb9-4d3a-b828-8b556e8a25a3","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_admx_removablestorage_wpddevices_denywrite_access_2","9fe38872-0f2b-4742-8ef5-9fad6ac63c33","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_bluetooth_allowadvertising","d6ead715-5428-4f4d-8319-cdc36859a9a6","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_bluetooth_allowdiscoverablemode","edf51c88-6f17-48f6-ac78-4fdeb8a10b80","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_bluetooth_allowprepairing","9e08feef-b150-4c91-85da-2e3437aa66b0","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_bluetooth_allowpromptedproximalconnections","f1015b71-30b9-4933-a4bf-0ff6068a6d55","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_bluetooth_servicesallowedlist","47d9b9c4-e714-4a51-a099-33f548e4ea49","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_connectivity_allowbluetooth","5c10bf3f-d815-4f68-b9d2-1c71ea111793","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_connectivity_allowusbconnection","bc92aa99-0993-4c65-a005-d5e5e6701486","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_dataprotection_allowdirectmemoryaccess","6368f074-9ebb-4492-8de6-9a360cd7cc5b","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_defender_allowfullscanremovabledrivescanning","3e830855-161b-495d-833c-a28f004ce677","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_deviceinstallation_allowinstallationofmatchingdeviceids","6e705a22-96a3-4736-aeac-199815f44a91","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_deviceinstallation_allowinstallationofmatchingdeviceinstanceids","5baa281c-d795-456b-8498-3c95dfb5ed3a","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_deviceinstallation_allowinstallationofmatchingdevicesetupclasses","5c3a35f3-02b2-44e8-906a-3e80d0c47108","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_deviceinstallation_enableinstallationpolicylayering","aa31f13a-b613-4776-a27b-f1e278bfb65a","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_deviceinstallation_preventinstallationofdevicesnotdescribedbyotherpolicysettings","a85927b5-9669-4cfe-82b1-81bdc4d37466","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_deviceinstallation_preventinstallationofmatchingdeviceids","da5f14a8-5353-4ee7-91d9-e19fe925ee48","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_deviceinstallation_preventinstallationofmatchingdeviceinstanceids","b6d5cde6-400b-46e0-8691-cece0a322dd0","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_deviceinstallation_preventinstallationofmatchingdevicesetupclasses","9ee63839-0581-4830-9a55-5ed5defe2bde","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_dmaguard_deviceenumerationpolicy","60e06b54-bea1-40f1-b2e1-b4c8bdfa4bd6","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_storage_removablediskdenywriteaccess","c6cf4c83-3a28-4744-be79-3c2317df35fc","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"device_vendor_msft_policy_config_system_allowstoragecard","09592b67-f7d2-4fce-b411-3ab6c959edf2","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"user_vendor_msft_policy_config_admx_removablestorage_wpddevices_denyread_access_1","6bd30ddd-3539-42d7-b40b-abf1283e2a2e","0",
"0f2034c6-3cd6-4ee1-bd37-f3c0693e9548_1","endpointSecurityAttackSurfaceReduction","Device Control",,"user_vendor_msft_policy_config_admx_removablestorage_wpddevices_denywrite_access_1","b423e7b8-9910-4114-82ca-f600356a3e46","0",
"d02f2162-fcac-48db-9b7b-b0a3f160d2c2_1","endpointSecurityAttackSurfaceReduction","Exploit Protection",,"device_vendor_msft_policy_config_exploitguard_exploitprotectionsettings","75323898-c56b-46ed-96eb-5b757cd67add","0",
"d02f2162-fcac-48db-9b7b-b0a3f160d2c2_1","endpointSecurityAttackSurfaceReduction","Exploit Protection",,"device_vendor_msft_policy_config_windowsdefendersecuritycenter_disallowexploitprotectionoverride","e4be83c7-691b-488d-b068-2d82a1cced8e","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_allowwarningforotherdiskencryption","e40531ee-2225-406b-b07b-1c17186c088c","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_configurerecoverypasswordrotation","48c938a7-afa0-40ef-914f-40b5da5735b4","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_encryptionmethodbydrivetype","d1625438-8db8-424f-b605-cf001b7a2f97","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_fixeddrivesencryptiontype","85a47676-5027-4b14-9f99-e4625728244a","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_fixeddrivesrecoveryoptions","ad21af4f-e42f-4870-85d8-1949e9adfad7","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_fixeddrivesrequireencryption","7a47b4f2-0d06-46ea-a88a-9809830be5c8","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_identificationfield","3aeb9145-2c02-4086-8886-44dbe09c2f62","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_removabledrivesconfigurebde","5f8b6127-bc7f-469b-b903-ea3d46035448","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_removabledrivesencryptiontype","cc973fc2-dd89-4a4c-8eed-e02663d68fd8","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_removabledrivesrequireencryption","28e5153b-24cb-45fd-b53d-96847b00c9a6","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_requiredeviceencryption","20ec1f6e-0d7a-4b6f-9a4f-9ed33e69ce51","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_systemdrivesdisallowstandarduserscanchangepin","ff95fd7f-52a0-4030-8452-6143352ab487","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_systemdrivesenableprebootinputprotectorsonslates","f85aa8db-2f1b-4568-a13d-388a504ee610","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_systemdrivesenableprebootpinexceptionondecapabledevice","b11b114c-0971-42bc-9eec-ebdd73cef0cb","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_systemdrivesencryptiontype","d3e31794-1ce6-4572-ab0c-0c0f9200a509","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_systemdrivesenhancedpin","1eb5feff-b03f-44ab-a5ce-198de8e4741e","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_systemdrivesminimumpinlength","0b4775b0-8f27-4d40-b68d-b4e521d91230","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_systemdrivesrecoverymessage","45dd68a2-c61f-4c29-9791-613bbf2101e5","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_systemdrivesrecoveryoptions","5a350519-4bc6-4443-9c4b-6859a054ff83","0",
"46ddfc50-d10f-4867-b852-9434254b3bff_1","endpointSecurityDiskEncryption","BitLocker",,"device_vendor_msft_bitlocker_systemdrivesrequirestartupauthentication","a5673a18-196d-49a0-a460-a8f35b807b45","0",
"e688156f-6564-4c03-b34f-83b90fe6bb82_1","endpointSecurityDiskEncryption","MacOS Filevault",,"com.apple.mcx.filevault2_com.apple.mcx.filevault2","0e20e909-e28a-41a1-8541-5aadd4714d7d","0",
"e688156f-6564-4c03-b34f-83b90fe6bb82_1","endpointSecurityDiskEncryption","MacOS Filevault",,"com.apple.mcx.filevault2_defer","ceedf6bf-cce8-4878-b2eb-1b41f92639c1","1","com.apple.mcx.filevault2_com.apple.mcx.filevault2"
"e688156f-6564-4c03-b34f-83b90fe6bb82_1","endpointSecurityDiskEncryption","MacOS Filevault",,"com.apple.mcx.filevault2_deferdontaskatuserlogout","ca4c5254-15be-46d3-a13e-15f70eee085d","1","com.apple.mcx.filevault2_com.apple.mcx.filevault2"
"e688156f-6564-4c03-b34f-83b90fe6bb82_1","endpointSecurityDiskEncryption","MacOS Filevault",,"com.apple.mcx.filevault2_deferforceatuserloginmaxbypassattempts","c64f81b1-b0c5-4826-9308-59bcbf8fec74","1","com.apple.mcx.filevault2_com.apple.mcx.filevault2"
"e688156f-6564-4c03-b34f-83b90fe6bb82_1","endpointSecurityDiskEncryption","MacOS Filevault",,"com.apple.mcx.filevault2_enable","2f95a14b-3b92-49dd-a8f5-7608f8754bc3","1","com.apple.mcx.filevault2_com.apple.mcx.filevault2"
"e688156f-6564-4c03-b34f-83b90fe6bb82_1","endpointSecurityDiskEncryption","MacOS Filevault",,"com.apple.mcx.filevault2_recoverykeyrotationinmonths","4d5b1ec3-15d1-45d3-b424-a399bf152d63","1","com.apple.mcx.filevault2_com.apple.mcx.filevault2"
"e688156f-6564-4c03-b34f-83b90fe6bb82_1","endpointSecurityDiskEncryption","MacOS Filevault",,"com.apple.mcx.filevault2_showrecoverykey","77e996b0-c0fc-4740-bab0-4e0077309519","1","com.apple.mcx.filevault2_com.apple.mcx.filevault2"
"e688156f-6564-4c03-b34f-83b90fe6bb82_1","endpointSecurityDiskEncryption","MacOS Filevault",,"com.apple.mcx.filevault2_userecoverykey","53ccb12f-f2b4-4b60-96e7-cb6345d3e8e6","1","com.apple.mcx.filevault2_com.apple.mcx.filevault2"
"e688156f-6564-4c03-b34f-83b90fe6bb82_1","endpointSecurityDiskEncryption","MacOS Filevault",,"com.apple.security.fderecoverykeyescrow_com.apple.security.fderecoverykeyescrow","6f9cb7be-2e50-408a-b24b-6e1387a07fc7","0",
"e688156f-6564-4c03-b34f-83b90fe6bb82_1","endpointSecurityDiskEncryption","MacOS Filevault",,"com.apple.security.fderecoverykeyescrow_location","31a390e9-b647-40ae-97ed-a1653f28a308","1","com.apple.security.fderecoverykeyescrow_com.apple.security.fderecoverykeyescrow"
"0b5708d9-9bc2-49a9-b4f7-ec463fcc41e0_1","endpointSecurityDiskEncryption","Personal Data Encryption",,"user_vendor_msft_pde_enablepersonaldataencryption","1ba5dce6-3ba0-40f3-bde3-811ed766c14a","0",
"a6ff37f6-c841-4264-9249-1ecf793d94ef_1","endpointSecurityEndpointDetectionAndResponse","Endpoint detection and response",,"com.apple.managedclient.preferences_tags","eecaa6ec-ec6c-4b81-b537-f9d66198bb3f","0",
"a6ff37f6-c841-4264-9249-1ecf793d94ef_1","endpointSecurityEndpointDetectionAndResponse","Endpoint detection and response",,"com.apple.managedclient.preferences_tags_item_key","bc8271ee-e7bb-4d8d-ada5-744f451dbb4e","1","com.apple.managedclient.preferences_tags"
